Credit Policy,Interest Rate,Installments,Installment_as_Pct_Income,Log Annual Income,Annual Income,Monthly Income,Debt to Income Ratio,FICO Score,Days with Credit Line,Revolving Balance,Revolving Utilization,Inquiries Last 6 Months,Delinquencies 2 Years,Public Records,Not Fully Paid,Purpose Credit Card,Purpose Debt Consolidation,Purpose Educational,Purpose Home Improvement,Purpose Major Purchase,Purpose Small Business
1,0.0932,127.79,0.03740195105817683,10.62132735,41000.00018,3416.6666814046457,0.1782,747,3990,24764,0.32,0,0,0,1,0,1,0,0,0,0
1,0.1221,133.26,0.03997800012377482,10.59663473,39999.99988,3333.3333230130884,0.1326,692,3630,6172,0.222,0,0,0,0,0,1,0,0,0,0
1,0.1316,148.59,0.034636363695594016,10.84894866,51479.99991,4289.9999926638275,0.0669,707,6420,11374,0.681,1,1,0,1,0,1,0,0,0,0
1,0.08,156.69,0.14463692314109475,9.472704636,12999.99999,1083.3333328526862,0.168,762,3660,1970,0.075,0,0,0,0,0,0,0,0,0,1
1,0.0963,152.45,0.06098000003928899,10.30895266,29999.99998,2499.999998389267,0.1252,727,2550,6070,0.303,3,0,0,1,0,0,0,0,0,0
1,0.1695,178.14,0.0427536001885555,10.81977828,49999.99978,4166.666648290485,0.217,687,4620,5800,0.667,2,1,0,1,0,0,0,0,0,1
1,0.1316,344.46,0.0984171425880217,10.6454249,42000.00011,3500.0000095707314,0.1457,697,2850,8504,0.877,2,0,0,0,0,1,0,0,0,0
1,0.1253,301.2,0.04262264158530206,11.34805082,84799.99985,7066.666654088033,0.214,692,5040,7407,0.454,1,0,0,0,0,0,0,0,0,0
1,0.08,156.69,0.019924974599828955,11.45495731,94367.99985,7863.999987299612,0.1621,747,8970,78532,0.369,3,0,0,0,0,1,0,0,0,0
1,0.1148,494.53,0.07417950027120161,11.28978191,79999.99971,6666.666642293211,0.0066,752,2790,513,0.07,3,0,0,0,0,0,0,0,1,0
1,0.1221,283.18,0.09398606030324741,10.49559819,36156.00004,3013.0000032591597,0.0923,722,1487,364,0.121,1,0,0,0,0,0,0,0,0,0
1,0.0932,319.47,0.06845296735340911,10.9331784,56004.00024,4667.00001989161,0.1262,777,3330,798,0.049,0,0,0,0,0,0,0,1,0,0
1,0.0932,332.25,0.09772058827362523,10.61643736,40799.99998,3399.9999986663424,0.1447,752,2970,3741,0.102,1,0,0,0,0,0,1,0,0,0
1,0.0963,288.85,0.037676086806992005,11.42954386,92000.00037,7666.666697094312,0.1585,732,4590,27458,0.634,0,0,0,0,0,0,0,0,0,1
1,0.1632,565.02,0.11895157856870842,10.95080655,57000.00018,4750.000015120732,0.0564,662,4770,19607,0.769,0,0,0,0,0,1,0,0,0,0
1,0.1221,499.73,0.13326133316708397,10.71441777,45000.00006,3750.0000046782898,0.1451,712,5700,5786,0.486,3,0,1,1,0,0,0,1,0,0
1,0.1505,312.23,0.06043161314659777,11.03488966,61999.99975,5166.666645859315,0.2375,677,3570,15149,0.929,1,0,0,0,0,1,0,0,0,0
1,0.1126,262.91,0.03477262214070559,11.41564334,90729.9998,7560.833316974156,0.0804,722,6300,7670,0.577,1,0,0,0,0,1,0,0,0,0
1,0.1379,681.51,0.09894331331009372,11.32242576,82654.60016,6887.883346539151,0.1494,692,4500,36449,0.451,0,0,0,1,0,1,0,0,0,0
1,0.0932,47.93,0.008848615374685237,11.08214255,65000.00007,5416.666672745392,0.0594,742,5880,2232,0.385,0,0,0,0,0,0,1,0,0,0
1,0.1284,403.42,0.13829962285262642,10.46321762,35004.00001,2917.00000100426,0.1121,687,8100,8568,0.481,1,4,0,1,1,0,0,0,0,0
1,0.0932,223.63,0.07252864876660649,10.51867319,36999.99994,3083.333328318717,0.2342,737,4680,22450,0.529,1,0,0,0,1,0,0,0,0,0
1,0.1411,273.84,0.07302399990889935,10.71441777,45000.00006,3750.0000046782898,0.088,702,1410,0,0.0,2,0,0,0,0,0,0,0,1,0
1,0.1126,328.64,0.04286608678639381,11.42954386,92000.00037,7666.666697094312,0.0254,717,6750,12809,0.263,3,0,1,0,0,1,0,0,0,0
1,0.1537,871.16,0.023230933373906217,13.01700286,449999.9992,37499.99993450615,0.0013,687,2520,4853,0.148,2,0,0,0,0,0,0,1,0,0
1,0.1505,346.92,0.09251199988458722,10.71441777,45000.00006,3750.0000046782898,0.1192,667,4020,29482,0.803,1,0,0,1,0,1,0,0,0,0
1,0.1253,200.8,0.058770731453806305,10.62132735,41000.00018,3416.6666814046457,0.1124,682,1890,9469,0.658,0,1,0,0,1,0,0,0,0,0
1,0.1221,333.15,0.04345245873418779,11.42958733,92003.99969,7666.999974339361,0.1045,702,3420,17328,0.457,0,0,0,1,0,0,0,0,0,0
1,0.1379,817.82,0.07269511092359884,11.81303006,135000.0003,11250.000029018636,0.0572,707,6061,24146,0.589,0,0,0,0,0,1,0,0,0,0
1,0.1347,508.84,0.06761918496606778,11.41090381,90300.99968,7525.083306687929,0.0377,682,4800,24545,0.669,0,0,0,0,1,0,0,0,0,0
1,0.1284,90.77,0.024205333303136116,10.71441777,45000.00006,3750.0000046782898,0.0917,697,6600,2857,0.922,0,0,0,0,0,1,0,0,0,0
1,0.1758,215.66,0.05391499999407086,10.77895629,48000.00001,4000.000000439888,0.0503,697,1740,3881,0.554,0,0,0,0,0,0,0,0,0,1
1,0.1253,100.4,0.020080000024181102,11.00209984,59999.99993,4999.9999939788095,0.1298,682,4800,8288,0.837,0,0,0,0,0,0,0,0,0,0
1,0.1758,539.13,0.08294307656407675,11.26446411,78000.00034,6500.000028133766,0.0918,692,5982,10055,0.375,0,0,0,0,0,0,0,0,0,1
1,0.0894,349.49,0.036154137934234165,11.66134547,116000.0,9666.666665811155,0.0714,742,8490,22162,0.175,0,0,0,0,1,0,0,0,0,0
1,0.1221,159.92,0.025587200064440034,11.22524339,74999.99981,6249.999984259699,0.0941,697,3750,21069,0.878,0,0,0,0,0,0,0,0,0,0
1,0.08,156.69,0.06715285708627017,10.23995979,28000.00002,2333.3333352995382,0.0236,752,2192,2583,0.315,1,0,0,0,0,0,0,0,1,0
1,0.08,188.02,0.04904869543004374,10.73639668,46000.00021,3833.333350693612,0.1064,762,11700,74759,0.139,0,0,0,0,0,1,0,0,0,0
1,0.16,175.79,0.06510740752332601,10.3859137,32399.99994,2699.999995192863,0.163,662,3616,0,0.0,0,1,0,1,0,1,0,0,0,0
1,0.1357,271.75,0.20381250004522974,9.680344001,16000.0,1333.3333330374421,0.0735,692,1514,4341,0.312,0,0,0,0,1,0,0,0,0,0
1,0.1189,215.57,0.03079571421874747,11.33857208,84000.00018,7000.000015221849,0.181,702,5490,14575,0.364,1,0,0,0,0,0,0,0,0,0
1,0.0963,449.32,0.06912615354695707,11.26446411,78000.00034,6500.000028133766,0.1188,802,4290,1236,0.039,1,0,0,0,0,0,0,0,1,0
1,0.1316,128.33,0.03422133329064072,10.71441777,45000.00006,3750.0000046782898,0.1701,702,2550,5144,0.291,0,0,0,0,0,0,1,0,0,0
1,0.1316,364.72,0.095152621507403,10.73630972,45996.00022,3833.0000185189256,0.1905,692,3990,13067,0.895,1,0,0,0,0,1,0,0,0,0
1,0.1095,57.25,0.04041176470743225,9.740968623,17000.0,1416.6666666123338,0.2365,712,12630,14385,0.256,3,0,0,0,0,0,0,0,0,0
1,0.1095,98.15,0.020063368697016637,10.98026315,58704.0002,4892.000016656954,0.074,722,5040,11855,0.76,2,1,0,1,0,0,0,0,1,0
1,0.1632,882.84,0.03717221049846592,12.56024446,285000.0002,23750.00001779379,0.1467,687,7320,95324,0.964,0,0,0,0,1,0,0,0,0,0
1,0.0963,160.48,0.03032692928187741,11.05879518,63499.99969,5291.666640839193,0.2237,727,2670,3649,0.285,1,0,0,0,0,0,0,0,0,0
1,0.1158,660.27,0.15845212402189254,10.81985828,50003.99994,4166.99999495604,0.1246,772,4141,0,0.0,1,0,0,0,0,1,0,0,0,0
1,0.08,175.49,0.03239815380979579,11.08214255,65000.00007,5416.666672745392,0.1713,757,6150,4728,0.188,1,0,0,0,0,0,0,0,0,0
1,0.1253,133.87,0.04016100012434141,10.59663473,39999.99988,3333.3333230130884,0.1839,687,4050,7227,0.709,0,0,0,0,0,1,0,0,0,0
1,0.1505,86.73,0.014454999971063875,11.1844214,72000.00014,6000.000012010844,0.163,667,3600,16242,0.955,0,0,0,0,1,0,0,0,0,0
1,0.0963,385.14,0.13204800006226733,10.46310334,34999.99998,2916.6666652913104,0.1594,767,7140,12002,0.294,1,0,0,0,0,1,0,0,0,0
1,0.1189,331.64,0.04421866663626203,11.40756495,90000.00006,7500.00000515698,0.1395,712,6810,32678,0.758,0,0,1,0,0,1,0,0,0,0
1,0.1284,268.95,0.07638454976305994,10.65140697,42252.00004,3521.000003721511,0.1673,682,3600,4075,0.204,0,0,0,0,0,0,0,0,0,0
1,0.1461,379.23,0.06595304371433301,11.14186178,68999.99975,5749.999979418466,0.127,682,10821,21479,0.823,0,0,0,0,0,1,0,0,0,0
1,0.1189,530.63,0.06774000008482002,11.45105006,93999.99988,7833.3333235248965,0.1393,717,7080,9867,0.241,1,0,0,0,0,1,0,0,0,0
1,0.1221,299.84,0.06704830084663263,10.89049766,53663.99975,4471.9999793262305,0.2435,702,3600,43751,0.863,0,0,0,0,0,0,0,0,1,0
1,0.1095,327.14,0.05608114291499031,11.15625052,69999.99993,5833.333327316275,0.0082,722,5985,2401,0.081,0,0,0,0,0,0,0,0,0,0
1,0.1379,204.46,0.02044600003607049,11.69524702,119999.9998,9999.99998235817,0.0974,672,5521,41042,0.821,2,0,0,0,0,1,0,0,0,0
1,0.1126,460.09,0.15336333294045446,10.49127422,36000.00009,3000.000007685257,0.2283,722,3570,10400,0.402,2,0,0,0,0,1,0,0,0,0
1,0.0932,115.01,0.03136636372733858,10.69194491,43999.99987,3666.6666560318736,0.021,797,5161,0,0.0,0,0,0,0,0,0,0,0,0,0
1,0.0963,112.33,0.03369900010433458,10.59663473,39999.99988,3333.3333230130884,0.0531,717,3270,4199,0.276,1,0,0,0,0,0,0,1,0,0
1,0.1537,139.39,0.11151200000940564,9.61580548,15000.0,1249.9999998945668,0.1504,787,3870,1573,0.035,1,0,0,0,0,0,0,0,0,1
1,0.1316,489.67,0.13057866650376404,10.71441777,45000.00006,3750.0000046782898,0.2491,687,3900,15134,0.746,0,0,0,0,0,1,0,0,0,0
1,0.1126,591.54,0.10671838346227412,11.1051978,66516.00005,5543.000004391132,0.1093,742,5550,29596,0.308,0,0,0,1,0,1,0,0,0,0
1,0.0788,187.69,0.04643876274382541,10.78931908,48500.00015,4041.6666790924705,0.1809,722,3870,23919,0.676,2,0,0,0,0,1,0,0,0,0
1,0.1284,134.48,0.14169461765236074,9.340403256,11389.0,949.0833330729514,0.117,687,1710,3789,0.758,0,0,0,0,0,1,0,0,0,0
1,0.1474,172.69,0.08634499994215601,10.08580911,24000.00002,2000.000001339834,0.1505,672,1380,9802,0.636,2,1,0,0,0,1,0,0,0,0
1,0.1253,133.87,0.02429398863745264,11.09930217,66125.00006,5510.416671292106,0.0326,712,1740,3690,0.738,0,0,0,0,0,1,0,0,0,0
1,0.1347,463.05,0.10289999954172566,10.89673933,54000.00024,4500.000020041152,0.2329,682,3300,18749,0.611,3,1,0,0,0,1,0,0,0,0
1,0.1095,196.29,0.10241217441601913,10.04324949,22999.99989,1916.6666572533652,0.0882,742,7320,591,0.295,0,0,0,0,0,1,0,0,0,0
1,0.1221,199.89,0.09085909083044397,10.18111929,26400.00002,2200.000001904303,0.1105,687,4590,14387,0.685,0,0,0,1,0,1,0,0,0,0
1,0.1379,681.51,0.06815100012023084,11.69524702,119999.9998,9999.99998235817,0.15,687,7680,24911,0.272,1,2,0,0,0,1,0,0,0,0
1,0.0963,231.08,0.03187310337295082,11.3736634,87000.00021,7250.000017133773,0.0361,777,4500,0,0.0,0,0,0,0,0,0,0,1,0,0
1,0.1221,116.61,0.03498300010830994,10.59663473,39999.99988,3333.3333230130884,0.0828,687,5250,3900,0.437,0,1,0,0,1,0,0,0,0,0
1,0.1287,235.44,0.05650560024920572,10.81977828,49999.99978,4166.666648290485,0.1606,692,2940,19609,0.737,2,0,0,0,1,0,0,0,0,0
1,0.0963,320.95,0.07702800033971532,10.81977828,49999.99978,4166.666648290485,0.2189,747,6390,33895,0.333,0,0,0,0,0,1,0,0,0,0
1,0.08,125.35,0.022120588327276928,11.12726298,67999.99972,5666.666643103282,0.1419,772,2340,471,0.026,2,0,0,0,0,0,0,0,1,0
1,0.0932,191.69,0.024139783874360318,11.46468015,95289.99978,7940.833314734041,0.0951,742,4680,31108,0.349,0,0,0,1,0,0,0,0,1,0
1,0.1758,251.6,0.10064000006484165,10.30895266,29999.99998,2499.999998389267,0.1316,712,2100,12017,0.737,1,0,0,0,0,0,0,0,0,1
1,0.1284,403.42,0.14238352992410302,10.4341158,33999.99988,2833.3333231381566,0.2305,687,5070,8856,0.282,2,2,1,0,0,1,0,0,0,0
1,0.1221,449.76,0.0793694120947433,11.12726298,67999.99972,5666.666643103282,0.1872,707,3181,28714,0.531,0,0,0,0,0,1,0,0,0,0
1,0.1411,201.1,0.12568750000199505,9.862665558,19200.0,1599.999999974603,0.0056,682,6540,0,0.0,2,0,0,0,0,0,1,0,0,0
1,0.0894,142.98,0.01715760008527719,11.51292546,99999.9995,8333.333291914763,0.096,752,3894,50284,0.326,3,0,0,0,0,0,0,0,0,0
1,0.0932,111.82,0.02753508980979462,10.79409118,48732.00012,4061.0000102568774,0.0894,767,2070,280,0.021,0,0,0,0,0,0,0,0,1,0
1,0.08,203.69,0.01971257129446626,11.72800459,123996.0005,10333.000041307658,0.0879,752,7440,7828,0.132,3,0,0,0,0,0,0,1,0,0
1,0.1442,206.3,0.0515749999943282,10.77895629,48000.00001,4000.000000439888,0.0488,662,2100,5565,0.431,0,0,0,0,0,1,0,0,0,0
1,0.1347,122.13,0.09770400000824099,9.61580548,15000.0,1249.9999998945668,0.1528,682,1410,371,0.371,1,0,0,0,0,0,0,0,0,0
1,0.1379,238.53,0.03948082761948001,11.19134184,72499.99994,6041.666661574953,0.1341,682,4620,22541,0.571,1,0,0,0,0,1,0,0,0,0
1,0.1221,299.84,0.035801790918799224,11.51791301,100500.0004,8375.000029469376,0.086,697,5640,20994,0.758,1,0,0,0,0,1,0,0,0,0
1,0.0932,255.58,0.10223200006586738,10.30895266,29999.99998,2499.999998389267,0.168,772,5970,7590,0.257,0,0,0,0,0,0,1,0,0,0
1,0.1253,227.58,0.042014769183619155,11.08214255,65000.00007,5416.666672745392,0.041,747,2790,155,0.012,6,0,0,1,0,0,0,1,0,0
1,0.1189,328.33,0.09539161761646434,10.62869042,41303.00018,3441.916682030677,0.1819,707,3607,8737,0.705,0,0,0,0,0,1,0,0,0,0
1,0.1348,447.8,0.15353142864382643,10.46310334,34999.99998,2916.6666652913104,0.2225,687,3955,23698,0.787,0,0,0,0,0,1,0,0,0,0
1,0.1126,87.09,0.021772499997605634,10.77895629,48000.00001,4000.000000439888,0.208,702,15420,8129,0.63,1,0,0,0,1,0,0,0,0,0
1,0.1158,495.21,0.08140438357226946,11.19821472,72999.99999,6083.333332539282,0.1022,752,8400,16877,0.544,1,0,0,0,0,1,0,0,0,0
1,0.1726,751.47,0.18786749997933985,10.77895629,48000.00001,4000.000000439888,0.1338,667,5647,0,0.0,1,3,0,0,0,0,0,0,0,0
1,0.08,156.69,0.031763632710337775,10.98860925,59195.99994,4932.999994959762,0.0712,752,5670,13538,0.489,3,0,0,0,0,0,0,0,0,0
1,0.08,100.28,0.040112000025843884,10.30895266,29999.99998,2499.999998389267,0.0284,762,2550,179,0.005,1,0,0,0,0,0,0,0,0,0
1,0.1284,268.95,0.2482615385716857,9.472704636,12999.99999,1083.3333328526862,0.0,717,1440,0,0.0,3,0,0,1,0,0,1,0,0,0
1,0.0768,124.77,0.029942404643875282,10.81985828,50003.99994,4166.99999495604,0.1706,782,4290,1950,0.187,3,0,0,0,0,1,0,0,0,0
1,0.1189,265.32,0.15919199992615532,9.903487553,20000.00001,1666.6666674397864,0.0846,712,4170,14326,0.754,0,0,0,0,0,1,0,0,0,0
1,0.1221,59.97,0.011994000014443632,11.00209984,59999.99993,4999.9999939788095,0.1982,732,3720,16854,0.963,0,0,0,0,0,0,0,0,0,0
1,0.1316,337.71,0.0880982604705886,10.73639668,46000.00021,3833.333350693612,0.1547,687,1680,4351,0.337,0,0,0,1,0,1,0,0,0,0
1,0.1442,275.07,0.06112666639443359,10.89673933,54000.00024,4500.000020041152,0.07,662,1950,14867,0.576,2,0,0,0,0,1,0,0,0,0
1,0.0963,288.85,0.04077690474628073,11.35045359,85003.99973,7083.666644078621,0.0719,757,2760,11,0.001,1,0,0,1,0,0,0,0,0,0
1,0.1505,173.46,0.02448847047736261,11.35040654,85000.00038,7083.333365403453,0.1404,672,5490,9952,0.976,1,0,0,0,0,0,0,0,0,0
1,0.1221,283.18,0.05227938455671532,11.08214255,65000.00007,5416.666672745392,0.0918,692,1980,9283,0.725,0,0,0,0,0,1,0,0,0,0
1,0.1284,268.95,0.07171999991052615,10.71441777,45000.00006,3750.0000046782898,0.0832,712,2100,9572,0.766,0,0,0,0,0,1,0,0,0,0
1,0.1568,700.04,0.07000400012349987,11.69524702,119999.9998,9999.99998235817,0.1677,677,2280,29799,0.53,3,0,0,0,1,0,0,0,0,0
1,0.1284,282.4,0.022149019616139534,11.9381932,152999.9999,12749.999995224209,0.0039,712,8160,5714,0.284,3,0,0,0,0,0,0,1,0,0
1,0.08,94.01,0.037604000024228,10.30895266,29999.99998,2499.999998389267,0.104,742,3810,8112,0.182,0,0,0,0,0,1,0,0,0,0
1,0.1253,351.4,0.0818732528526236,10.84941475,51503.99982,4291.999984812372,0.2349,697,2850,18709,0.639,1,0,0,0,1,0,0,0,0,0
1,0.1442,120.34,0.05238247236725463,10.22441096,27568.00003,2297.3333361643126,0.1467,672,5250,10455,0.953,3,1,0,1,0,0,0,0,0,0
1,0.1062,162.8,0.08139999994546876,10.08580911,24000.00002,2000.000001339834,0.216,707,4800,6010,0.414,0,1,0,0,1,0,0,0,0,0
1,0.1095,523.42,0.15318115334978682,10.6214249,41003.99992,3416.9999934964476,0.17,752,4290,1850,0.076,1,0,0,0,0,1,0,0,0,0
1,0.1126,262.91,0.052582000063321255,11.00209984,59999.99993,4999.9999939788095,0.0446,742,2550,4824,0.478,2,0,0,0,0,0,0,0,1,0
1,0.1126,427.23,0.06927679617998107,11.21187442,74003.99965,6166.99997052486,0.1531,742,5580,957,0.168,2,0,0,0,0,0,0,1,0,0
1,0.1126,657.27,0.08763599993974172,11.40756495,90000.00006,7500.00000515698,0.1215,757,3780,5948,0.566,0,0,0,0,0,1,0,0,0,0
1,0.0963,385.14,0.07110276915097584,11.08214255,65000.00007,5416.666672745392,0.1176,752,7650,54707,0.506,2,0,0,1,0,1,0,0,0,0
1,0.1284,470.66,0.038951172468430356,11.88448902,144999.9998,12083.333316383905,0.0888,717,1110,2424,0.156,1,0,0,0,0,1,0,0,0,0
1,0.1284,141.2,0.06083584637829221,10.23466006,27852.00011,2321.0000091390816,0.1021,682,4020,4002,0.616,2,0,0,1,0,0,0,0,0,0
1,0.167,497.02,0.08520342865931553,11.15625052,69999.99993,5833.333327316275,0.1275,707,5088,65335,0.669,1,0,0,0,0,1,0,0,0,0
1,0.1253,284.47,0.0491999481001063,11.14739716,69383.00002,5781.916668310173,0.2205,692,7020,33321,0.835,1,0,0,0,0,1,0,0,0,0
1,0.0963,320.95,0.05135200012932735,11.22524339,74999.99981,6249.999984259699,0.1379,737,3060,21027,0.177,1,0,0,0,0,1,0,0,0,0
1,0.1284,571.51,0.26377384536347914,10.16585182,26000.00008,2166.666673158826,0.078,752,13140,77929,0.083,7,0,0,1,0,0,0,0,0,0
1,0.0932,188.49,0.03899793101609743,10.96819829,58000.00003,4833.333335611978,0.0507,737,5342,4499,0.178,1,0,0,0,1,0,0,0,0,0
1,0.1537,418.16,0.0912349094754285,10.91508846,54999.99977,4583.333314016379,0.0851,672,4410,7494,0.949,1,0,0,0,0,1,0,0,0,0
1,0.1474,207.23,0.13090966514934257,9.85198371,18996.00001,1583.0000005239544,0.1232,662,1770,5825,0.485,0,0,0,0,0,0,0,0,0,0
1,0.1158,495.21,0.04870918050884261,11.71177632,121999.9995,10166.666628893501,0.0434,727,4740,13410,0.2,0,0,0,0,0,0,0,0,0,0
1,0.1568,490.03,0.0502594873694627,11.66992921,116999.9996,9749.999963146036,0.0602,687,3240,7755,0.902,1,0,0,0,0,0,0,0,0,0
1,0.1158,351.6,0.07671272759604138,10.91508846,54999.99977,4583.333314016379,0.0925,717,7200,17808,0.58,2,0,0,0,1,0,0,0,0,0
1,0.1253,234.27,0.04685400005642337,11.00209984,59999.99993,4999.9999939788095,0.0664,697,5730,11391,0.67,1,0,0,0,0,1,0,0,0,0
1,0.0768,155.96,0.052160534917424534,10.48793532,35880.00014,2990.00001144353,0.0365,797,9420,4787,0.108,0,0,0,0,0,0,0,0,0,0
1,0.1474,518.06,0.09564184604651435,11.08214255,65000.00007,5416.666672745392,0.0679,687,2130,11314,0.87,2,0,0,0,1,0,0,0,0,0
1,0.1316,709.18,0.06546276919396073,11.77528973,130000.0001,10833.333339424715,0.0823,702,10590,11956,0.711,2,0,1,0,0,1,0,0,0,0
1,0.1347,254.42,0.06373778727301263,10.77687078,47899.99984,3991.666653098963,0.1323,677,3180,8815,0.51,1,0,0,0,0,1,0,0,0,0
1,0.1284,47.07,0.115556464794616,8.494538501,4888.000001,407.33333339384995,0.1768,722,2100,0,0.025,3,0,0,0,0,0,0,0,0,0
1,0.1316,135.09,0.05403600003481503,10.30895266,29999.99998,2499.999998389267,0.0428,752,8280,2049,0.091,8,0,0,0,0,0,1,0,0,0
1,0.1316,337.71,0.04767670566649444,11.35040654,85000.00038,7083.333365403453,0.1831,702,3240,16528,0.229,1,0,0,0,0,1,0,0,0,0
1,0.1253,602.4,0.07087058839591573,11.53272809,101999.9998,8499.999980735538,0.1642,707,7860,11318,0.353,0,0,0,0,1,0,0,0,0,0
1,0.1221,266.52,0.08666612449184075,10.51604813,36903.00009,3075.2500075746634,0.0621,717,1590,6883,0.656,0,0,0,0,0,0,0,0,0,0
1,0.1357,203.82,0.08152800005252793,10.30895266,29999.99998,2499.999998389267,0.1084,677,2670,3962,0.566,1,0,0,0,0,0,1,0,0,0
1,0.1221,399.78,0.09226402045022562,10.85892207,51995.99992,4332.999993379568,0.1712,702,4170,15524,0.29,0,0,0,0,0,1,0,0,0,0
1,0.0963,288.85,0.07968275838775911,10.68051622,43500.00013,3625.000010596687,0.0877,737,3210,15228,0.604,1,0,0,0,0,1,0,0,0,0
1,0.1316,371.48,0.08105607715389387,10.91501573,54995.99976,4582.999980306281,0.0762,682,2670,10756,0.698,0,0,0,0,0,1,0,0,0,0
1,0.1537,261.35,0.06969333324638785,10.71441777,45000.00006,3750.0000046782898,0.1584,662,3210,5015,0.85,0,0,0,0,0,1,0,0,0,0
1,0.1218,266.4,0.06801702132367685,10.75790288,46999.99997,3916.6666639555656,0.0232,762,4474,7470,0.383,1,0,0,0,0,0,0,0,1,0
1,0.0932,153.35,0.023293670919832164,11.27720313,78999.99989,6583.333323793041,0.1726,742,5160,22101,0.268,0,0,0,0,1,0,0,0,0,0
1,0.2011,623.4,0.1246800001501444,11.00209984,59999.99993,4999.9999939788095,0.2134,662,3960,13337,0.59,0,1,1,1,0,0,0,0,0,1
1,0.1379,391.87,0.11196285683669531,10.6454249,42000.00011,3500.0000095707314,0.1089,687,3660,11637,0.916,1,0,0,0,0,1,0,0,0,0
1,0.1126,394.36,0.10516266653547163,10.71441777,45000.00006,3750.0000046782898,0.1739,722,2700,5079,0.148,2,0,0,0,1,0,0,0,0,0
1,0.1095,327.14,0.07851360034626724,10.81977828,49999.99978,4166.666648290485,0.2246,727,4170,10593,0.372,0,0,0,0,0,1,0,0,0,0
1,0.1411,328.6,0.04381333330320741,11.40756495,90000.00006,7500.00000515698,0.1272,667,5310,11265,0.39,0,2,0,0,0,0,0,0,1,0
1,0.1126,230.05,0.04667354217319524,10.98778115,59147.00002,4928.916668598563,0.182,712,7470,42157,0.866,1,0,0,0,0,1,0,0,0,0
1,0.0963,224.66,0.05391840023779544,10.81977828,49999.99978,4166.666648290485,0.1277,727,7320,13539,0.687,0,0,0,0,0,1,0,0,0,0
1,0.0963,365.88,0.03204788336583753,11.8277362,136999.9993,11416.666611749513,0.0421,807,4260,58518,0.0,1,0,0,0,0,0,0,1,0,0
1,0.1095,327.14,0.07851360034626724,10.81977828,49999.99978,4166.666648290485,0.089,727,3180,6048,0.268,1,0,0,0,0,1,0,0,0,0
1,0.1505,312.23,0.060183114593079054,11.0390102,62256.0003,5188.00002477615,0.113,662,1770,12842,0.617,2,0,0,0,0,1,0,0,0,0
1,0.1474,690.74,0.05085202452914238,12.00150548,163000.0,13583.33333620079,0.102,712,3960,106181,0.941,0,1,0,0,0,1,0,0,0,0
1,0.1531,417.79,0.06815682860179824,11.20582949,73558.00003,6129.833335422786,0.1039,742,2786,2577,0.063,1,0,0,0,0,0,0,0,0,1
1,0.1095,314.06,0.024470936528190934,11.94475983,154008.0003,12834.00002440436,0.0875,732,3120,33147,0.349,2,0,0,0,0,1,0,0,0,0
1,0.16,351.58,0.0496348233046878,11.35040654,85000.00038,7083.333365403453,0.086,672,5220,9132,0.365,2,0,0,0,0,1,0,0,0,0
1,0.1189,182.41,0.050905116517086756,10.66895539,42999.9998,3583.3333165787462,0.1794,697,2820,5668,0.766,3,1,0,0,1,0,0,0,0,0
1,0.0963,353.04,0.08306823543587045,10.83958091,50999.99991,4249.9999927475355,0.1948,737,2910,1100,0.077,1,0,0,0,0,0,0,0,0,0
1,0.1126,427.23,0.058928275722805006,11.3736634,87000.00021,7250.000017133773,0.1836,732,2070,5730,0.108,1,0,0,0,0,0,0,0,0,0
1,0.1189,782.67,0.17077678449994108,10.91501573,54995.99976,4582.999980306281,0.1621,737,5010,29276,0.715,0,0,0,0,0,1,0,0,0,0
1,0.1189,265.32,0.07959600024643507,10.59663473,39999.99988,3333.3333230130884,0.1569,717,2640,7131,0.938,0,0,0,0,0,1,0,0,0,0
1,0.074,139.77,0.019311027644264032,11.37198383,86854.00026,7237.833354845618,0.1418,797,4940,5254,0.116,0,0,0,0,0,1,0,0,0,0
1,0.1189,497.46,0.08245193356757473,11.18996158,72400.00012,6033.333343144695,0.1185,752,2160,1281,0.023,4,0,0,0,0,0,0,0,0,0
1,0.1114,173.86,0.02086320010369487,11.51292546,99999.9995,8333.333291914763,0.0847,742,4896,73258,0.899,1,0,0,0,0,1,0,0,0,0
1,0.0963,481.42,0.10899252901664898,10.87812266,53003.99993,4416.9999938845485,0.1087,782,6540,17040,0.394,2,0,0,0,0,1,0,0,0,0
1,0.1411,444.98,0.08090545462705279,11.09741002,65999.99993,5499.9999944529045,0.1751,682,5670,22388,0.913,3,2,0,0,0,1,0,0,0,0
1,0.1316,439.02,0.10536480046468866,10.81977828,49999.99978,4166.666648290485,0.0953,687,1860,13472,0.807,0,0,0,0,0,1,0,0,0,0
1,0.1253,589.01,0.11166066329855684,11.05564061,63300.00012,5275.000009852285,0.1005,737,6030,51054,0.588,1,0,0,0,0,1,0,0,0,0
1,0.1316,351.21,0.04958258801080665,11.35040654,85000.00038,7083.333365403453,0.0673,682,4290,4611,0.307,0,1,0,0,0,1,0,0,0,0
1,0.0932,47.93,0.011552181249889895,10.81552927,49787.99999,4148.999999498521,0.182,722,3720,1498,0.067,1,0,0,0,0,0,0,0,0,0
1,0.1853,910.44,0.09104400016061828,11.69524702,119999.9998,9999.99998235817,0.2497,672,4290,96565,0.889,0,0,0,0,1,0,0,0,0,0
